,ts_code,symbol,name
3038,600801.SH,600801,华新水泥
3039,600802.SH,600802,福建水泥
3040,600803.SH,600803,新奥股份
3041,600804.SH,600804,鹏博士
3042,600805.SH,600805,悦达投资
3043,600807.SH,600807,济南高新
3044,600808.SH,600808,马钢股份
3045,600809.SH,600809,山西汾酒
3046,600810.SH,600810,神马股份
3047,600811.SH,600811,东方集团
3048,600812.SH,600812,华北制药
3049,600814.SH,600814,杭州解百
3050,600815.SH,600815,*ST厦工
3051,600816.SH,600816,*ST安信
3052,600817.SH,600817,ST宏盛
3053,600818.SH,600818,中路股份
3054,600819.SH,600819,耀皮玻璃
3055,600820.SH,600820,隧道股份
3056,600821.SH,600821,*ST劝业
3057,600822.SH,600822,上海物贸
3058,600823.SH,600823,世茂股份
3059,600824.SH,600824,益民集团
3060,600825.SH,600825,新华传媒
3061,600826.SH,600826,兰生股份
3062,600827.SH,600827,百联股份
3063,600828.SH,600828,茂业商业
3064,600829.SH,600829,人民同泰
3065,600830.SH,600830,香溢融通
3066,600831.SH,600831,广电网络
3067,600833.SH,600833,第一医药
3068,600834.SH,600834,申通地铁
3069,600835.SH,600835,上海机电
3070,600836.SH,600836,*ST界龙
3071,600837.SH,600837,海通证券
3072,600838.SH,600838,上海九百
3073,600839.SH,600839,四川长虹
3074,600841.SH,600841,上柴股份
3075,600843.SH,600843,上工申贝
3076,600844.SH,600844,丹化科技
3077,600845.SH,600845,宝信软件
3078,600846.SH,600846,同济科技
3079,600847.SH,600847,万里股份
3080,600848.SH,600848,上海临港
3081,600850.SH,600850,华东电脑
3082,600851.SH,600851,海欣股份
3083,600853.SH,600853,龙建股份
3084,600854.SH,600854,春兰股份
3085,600855.SH,600855,航天长峰
3086,600856.SH,600856,*ST中天
3087,600857.SH,600857,宁波中百
3088,600858.SH,600858,银座股份
3089,600859.SH,600859,王府井
3090,600860.SH,600860,*ST京城
3091,600861.SH,600861,北京城乡
3092,600862.SH,600862,中航高科
3093,600863.SH,600863,内蒙华电
3094,600864.SH,600864,哈投股份
3095,600865.SH,600865,百大集团
3096,600866.SH,600866,星湖科技
3097,600867.SH,600867,通化东宝
3098,600868.SH,600868,梅雁吉祥
3099,600869.SH,600869,远东股份
3100,600870.SH,600870,ST厦华
3101,600871.SH,600871,石化油服
3102,600872.SH,600872,中炬高新
3103,600873.SH,600873,梅花生物
3104,600874.SH,600874,创业环保
3105,600875.SH,600875,东方电气
3106,600876.SH,600876,洛阳玻璃
3107,600877.SH,600877,ST电能
3108,600879.SH,600879,航天电子
3109,600880.SH,600880,博瑞传播
3110,600881.SH,600881,亚泰集团
3111,600882.SH,600882,妙可蓝多
3112,600883.SH,600883,博闻科技
3113,600884.SH,600884,杉杉股份
3114,600885.SH,600885,宏发股份
3115,600886.SH,600886,国投电力
3116,600887.SH,600887,伊利股份
3117,600888.SH,600888,新疆众和
3118,600889.SH,600889,南京化纤
3119,600890.SH,600890,中房股份
3120,600892.SH,600892,大晟文化
3121,600893.SH,600893,航发动力
3122,600894.SH,600894,广日股份
3123,600895.SH,600895,张江高科
3124,600896.SH,600896,览海医疗
3125,600897.SH,600897,厦门空港
3126,600898.SH,600898,*ST美讯
3127,600900.SH,600900,长江电力
3128,600901.SH,600901,江苏租赁
3129,600903.SH,600903,贵州燃气
3130,600908.SH,600908,无锡银行
3131,600909.SH,600909,华安证券
3132,600916.SH,600916,中国黄金
3133,600917.SH,600917,重庆燃气
3134,600918.SH,600918,中泰证券
3135,600919.SH,600919,江苏银行
3136,600926.SH,600926,杭州银行
3137,600928.SH,600928,西安银行
3138,600929.SH,600929,雪天盐业
3139,600933.SH,600933,爱柯迪
3140,600936.SH,600936,广西广电
3141,600939.SH,600939,重庆建工
3142,600956.SH,600956,新天绿能
3143,600958.SH,600958,东方证券
3144,600959.SH,600959,江苏有线
3145,600960.SH,600960,渤海汽车
3146,600961.SH,600961,株冶集团
3147,600962.SH,600962,国投中鲁
3148,600963.SH,600963,岳阳林纸
3149,600965.SH,600965,福成股份
3150,600966.SH,600966,博汇纸业
3151,600967.SH,600967,内蒙一机
3152,600968.SH,600968,海油发展
3153,600969.SH,600969,郴电国际
3154,600970.SH,600970,中材国际
3155,600971.SH,600971,恒源煤电
3156,600973.SH,600973,宝胜股份
3157,600975.SH,600975,新五丰
3158,600976.SH,600976,健民集团
3159,600977.SH,600977,中国电影
3160,600979.SH,600979,广安爱众
3161,600980.SH,600980,北矿科技
3162,600981.SH,600981,汇鸿集团
3163,600982.SH,600982,宁波能源
3164,600983.SH,600983,惠而浦
3165,600984.SH,600984,建设机械
3166,600985.SH,600985,淮北矿业
3167,600986.SH,600986,浙文互联
3168,600987.SH,600987,航民股份
3169,600988.SH,600988,赤峰黄金
3170,600989.SH,600989,宝丰能源
3171,600990.SH,600990,四创电子
3172,600992.SH,600992,贵绳股份
3173,600993.SH,600993,马应龙
3174,600995.SH,600995,文山电力
3175,600996.SH,600996,贵广网络
3176,600997.SH,600997,开滦股份
3177,600998.SH,600998,九州通
3178,600999.SH,600999,招商证券
3179,601000.SH,601000,唐山港
3180,601001.SH,601001,晋控煤业
3181,601002.SH,601002,晋亿实业
3182,601003.SH,601003,柳钢股份
3183,601005.SH,601005,重庆钢铁
3184,601006.SH,601006,大秦铁路
3185,601007.SH,601007,金陵饭店
3186,601008.SH,601008,连云港
3187,601009.SH,601009,南京银行
3188,601010.SH,601010,文峰股份
3189,601011.SH,601011,宝泰隆
3190,601012.SH,601012,隆基股份
3191,601015.SH,601015,陕西黑猫
3192,601016.SH,601016,节能风电
3193,601018.SH,601018,宁波港
3194,601019.SH,601019,山东出版
3195,601020.SH,601020,华钰矿业
3196,601021.SH,601021,春秋航空
3197,601028.SH,601028,玉龙股份
3198,601038.SH,601038,一拖股份
3199,601058.SH,601058,赛轮轮胎
3200,601066.SH,601066,中信建投
3201,601068.SH,601068,中铝国际
3202,601069.SH,601069,西部黄金
3203,601077.SH,601077,渝农商行
3204,601086.SH,601086,国芳集团
3205,601088.SH,601088,中国神华
3206,601098.SH,601098,中南传媒
3207,601099.SH,601099,太平洋
3208,601100.SH,601100,恒立液压
3209,601101.SH,601101,昊华能源
3210,601106.SH,601106,中国一重
3211,601107.SH,601107,四川成渝
3212,601108.SH,601108,财通证券
3213,601111.SH,601111,中国国航
3214,601113.SH,601113,ST华鼎
3215,601116.SH,601116,三江购物
3216,601117.SH,601117,中国化学
3217,601118.SH,601118,海南橡胶
3218,601126.SH,601126,四方股份
3219,601127.SH,601127,小康股份
3220,601128.SH,601128,常熟银行
3221,601137.SH,601137,博威合金
3222,601138.SH,601138,工业富联
3223,601139.SH,601139,深圳燃气
3224,601155.SH,601155,新城控股
3225,601158.SH,601158,重庆水务
3226,601162.SH,601162,天风证券
3227,601163.SH,601163,三角轮胎
3228,601166.SH,601166,兴业银行
3229,601168.SH,601168,西部矿业
3230,601169.SH,601169,北京银行
3231,601177.SH,601177,杭齿前进
3232,601179.SH,601179,中国西电
3233,601186.SH,601186,中国铁建
3234,601187.SH,601187,厦门银行
3235,601188.SH,601188,龙江交通
3236,601198.SH,601198,东兴证券
3237,601199.SH,601199,江南水务
3238,601200.SH,601200,上海环境
3239,601208.SH,601208,东材科技
3240,601211.SH,601211,国泰君安
3241,601212.SH,601212,白银有色
3242,601216.SH,601216,君正集团
3243,601218.SH,601218,吉鑫科技
3244,601222.SH,601222,林洋能源
3245,601225.SH,601225,陕西煤业
3246,601226.SH,601226,华电重工
3247,601228.SH,601228,广州港
3248,601229.SH,601229,上海银行
3249,601231.SH,601231,环旭电子
3250,601233.SH,601233,桐昆股份
3251,601236.SH,601236,红塔证券
3252,601238.SH,601238,广汽集团
3253,601258.SH,601258,ST庞大
3254,601288.SH,601288,农业银行
3255,601298.SH,601298,青岛港
3256,601311.SH,601311,骆驼股份
3257,601318.SH,601318,中国平安
3258,601319.SH,601319,中国人保
3259,601326.SH,601326,秦港股份
3260,601328.SH,601328,交通银行
3261,601330.SH,601330,绿色动力
3262,601333.SH,601333,广深铁路
3263,601336.SH,601336,新华保险
3264,601339.SH,601339,百隆东方
3265,601360.SH,601360,三六零
3266,601366.SH,601366,利群股份
3267,601368.SH,601368,绿城水务
3268,601369.SH,601369,陕鼓动力
3269,601375.SH,601375,中原证券
3270,601377.SH,601377,兴业证券
3271,601388.SH,601388,怡球资源
3272,601390.SH,601390,中国中铁
3273,601398.SH,601398,工商银行
3274,601399.SH,601399,ST国重装
3275,601456.SH,601456,国联证券
3276,601500.SH,601500,通用股份
3277,601512.SH,601512,中新集团
3278,601515.SH,601515,东风股份
3279,601518.SH,601518,吉林高速
3280,601519.SH,601519,大智慧
3281,601555.SH,601555,东吴证券
3282,601566.SH,601566,九牧王
3283,601567.SH,601567,三星医疗
3284,601568.SH,601568,北元集团
3285,601577.SH,601577,长沙银行
3286,601579.SH,601579,会稽山
3287,601588.SH,601588,北辰实业
3288,601595.SH,601595,上海电影
3289,601598.SH,601598,中国外运
3290,601599.SH,601599,鹿港文化
3291,601600.SH,601600,中国铝业
3292,601601.SH,601601,中国太保
3293,601606.SH,601606,长城军工
3294,601607.SH,601607,上海医药
3295,601608.SH,601608,中信重工
3296,601609.SH,601609,金田铜业
3297,601611.SH,601611,中国核建
3298,601615.SH,601615,明阳智能
3299,601616.SH,601616,广电电气
3300,601618.SH,601618,中国中冶
3301,601619.SH,601619,嘉泽新能
3302,601628.SH,601628,中国人寿
3303,601633.SH,601633,长城汽车
3304,601636.SH,601636,旗滨集团
3305,601658.SH,601658,邮储银行
3306,601666.SH,601666,平煤股份
3307,601668.SH,601668,中国建筑
3308,601669.SH,601669,中国电建
3309,601677.SH,601677,明泰铝业
3310,601678.SH,601678,滨化股份
3311,601686.SH,601686,友发集团
3312,601688.SH,601688,华泰证券
3313,601689.SH,601689,拓普集团
3314,601696.SH,601696,中银证券
3315,601698.SH,601698,中国卫通
3316,601699.SH,601699,潞安环能
3317,601700.SH,601700,风范股份
3318,601702.SH,601702,华峰铝业
3319,601717.SH,601717,郑煤机
3320,601718.SH,601718,际华集团
3321,601727.SH,601727,上海电气
3322,601766.SH,601766,中国中车
3323,601777.SH,601777,ST力帆
3324,601778.SH,601778,晶科科技
3325,601788.SH,601788,光大证券
3326,601789.SH,601789,宁波建工
3327,601798.SH,601798,蓝科高新
3328,601799.SH,601799,星宇股份
3329,601800.SH,601800,中国交建
3330,601801.SH,601801,皖新传媒
3331,601808.SH,601808,中海油服
3332,601811.SH,601811,新华文轩
3333,601816.SH,601816,京沪高铁
3334,601818.SH,601818,光大银行
3335,601827.SH,601827,三峰环境
3336,601828.SH,601828,美凯龙
3337,601838.SH,601838,成都银行
3338,601857.SH,601857,中国石油
3339,601858.SH,601858,中国科传
3340,601860.SH,601860,紫金银行
3341,601865.SH,601865,福莱特
3342,601866.SH,601866,中远海发
3343,601869.SH,601869,长飞光纤
3344,601872.SH,601872,招商轮船
3345,601877.SH,601877,正泰电器
3346,601878.SH,601878,浙商证券
3347,601880.SH,601880,辽港股份
3348,601881.SH,601881,中国银河
3349,601882.SH,601882,海天精工
3350,601886.SH,601886,江河集团
3351,601888.SH,601888,中国中免
3352,601890.SH,601890,亚星锚链
3353,601898.SH,601898,中煤能源
3354,601899.SH,601899,紫金矿业
3355,601900.SH,601900,南方传媒
3356,601901.SH,601901,方正证券
3357,601908.SH,601908,京运通
3358,601916.SH,601916,浙商银行
3359,601918.SH,601918,新集能源
3360,601919.SH,601919,中远海控
3361,601928.SH,601928,凤凰传媒
3362,601929.SH,601929,吉视传媒
3363,601933.SH,601933,永辉超市
3364,601939.SH,601939,建设银行
3365,601949.SH,601949,中国出版
3366,601952.SH,601952,苏垦农发
3367,601956.SH,601956,东贝集团
3368,601958.SH,601958,金钼股份
3369,601963.SH,601963,重庆银行
3370,601965.SH,601965,中国汽研
3371,601966.SH,601966,玲珑轮胎
3372,601968.SH,601968,宝钢包装
3373,601969.SH,601969,海南矿业
3374,601975.SH,601975,招商南油
3375,601985.SH,601985,中国核电
3376,601988.SH,601988,中国银行
3377,601989.SH,601989,中国重工
3378,601990.SH,601990,南京证券
3379,601991.SH,601991,大唐发电
3380,601992.SH,601992,金隅集团
3381,601995.SH,601995,中金公司
3382,601996.SH,601996,丰林集团
3383,601997.SH,601997,贵阳银行
3384,601998.SH,601998,中信银行
3385,601999.SH,601999,出版传媒
3386,603000.SH,603000,人民网
3387,603001.SH,603001,奥康国际
3388,603002.SH,603002,宏昌电子
3389,603003.SH,603003,龙宇燃油
3390,603005.SH,603005,晶方科技
3391,603006.SH,603006,联明股份
3392,603007.SH,603007,花王股份
3393,603008.SH,603008,喜临门
3394,603009.SH,603009,北特科技
3395,603010.SH,603010,万盛股份
3396,603011.SH,603011,合锻智能
3397,603012.SH,603012,创力集团
3398,603013.SH,603013,亚普股份
3399,603015.SH,603015,弘讯科技
3400,603016.SH,603016,新宏泰
3401,603017.SH,603017,中衡设计
3402,603018.SH,603018,华设集团
3403,603019.SH,603019,中科曙光
3404,603020.SH,603020,爱普股份
3405,603021.SH,603021,山东华鹏
3406,603022.SH,603022,新通联
3407,603023.SH,603023,威帝股份
3408,603025.SH,603025,大豪科技
3409,603026.SH,603026,石大胜华
3410,603027.SH,603027,千禾味业
3411,603028.SH,603028,赛福天
3412,603029.SH,603029,天鹅股份
3413,603030.SH,603030,全筑股份
3414,603031.SH,603031,安德利
3415,603032.SH,603032,德新交运
3416,603033.SH,603033,三维股份
3417,603035.SH,603035,常熟汽饰
3418,603036.SH,603036,如通股份
3419,603037.SH,603037,凯众股份
3420,603038.SH,603038,华立股份
3421,603039.SH,603039,泛微网络
3422,603040.SH,603040,新坐标
3423,603041.SH,603041,美思德
3424,603042.SH,603042,华脉科技
3425,603043.SH,603043,广州酒家
3426,603045.SH,603045,福达合金
3427,603050.SH,603050,科林电气
3428,603053.SH,603053,成都燃气
3429,603055.SH,603055,台华新材
3430,603056.SH,603056,德邦股份
3431,603058.SH,603058,永吉股份
3432,603059.SH,603059,倍加洁
3433,603060.SH,603060,国检集团
3434,603063.SH,603063,禾望电气
3435,603066.SH,603066,音飞储存
3436,603067.SH,603067,振华股份
3437,603068.SH,603068,博通集成
3438,603069.SH,603069,海汽集团
3439,603076.SH,603076,乐惠国际
3440,603077.SH,603077,和邦生物
3441,603078.SH,603078,江化微
3442,603079.SH,603079,圣达生物
3443,603080.SH,603080,新疆火炬
3444,603081.SH,603081,大丰实业
3445,603083.SH,603083,剑桥科技
3446,603085.SH,603085,天成自控
3447,603086.SH,603086,先达股份
3448,603087.SH,603087,甘李药业
3449,603088.SH,603088,宁波精达
3450,603089.SH,603089,正裕工业
3451,603090.SH,603090,宏盛股份
3452,603093.SH,603093,南华期货
3453,603095.SH,603095,越剑智能
3454,603096.SH,603096,新经典
3455,603098.SH,603098,森特股份
3456,603099.SH,603099,长白山
3457,603100.SH,603100,川仪股份
3458,603101.SH,603101,汇嘉时代
3459,603103.SH,603103,横店影视
3460,603105.SH,603105,芯能科技
3461,603106.SH,603106,恒银科技
3462,603108.SH,603108,润达医疗
3463,603109.SH,603109,神驰机电
3464,603110.SH,603110,东方材料
3465,603111.SH,603111,康尼机电
3466,603112.SH,603112,华翔股份
3467,603113.SH,603113,金能科技
3468,603115.SH,603115,海星股份
3469,603116.SH,603116,红蜻蜓
3470,603117.SH,603117,万林物流
3471,603118.SH,603118,共进股份
3472,603121.SH,603121,华培动力
3473,603123.SH,603123,翠微股份
3474,603126.SH,603126,中材节能
3475,603127.SH,603127,昭衍新药
3476,603128.SH,603128,华贸物流
3477,603129.SH,603129,春风动力
3478,603131.SH,603131,上海沪工
3479,603133.SH,603133,碳元科技
3480,603136.SH,603136,天目湖
3481,603138.SH,603138,海量数据
3482,603139.SH,603139,康惠制药
3483,603155.SH,603155,新亚强
3484,603156.SH,603156,养元饮品
3485,603157.SH,603157,*ST拉夏
3486,603158.SH,603158,腾龙股份
3487,603159.SH,603159,上海亚虹
3488,603160.SH,603160,汇顶科技
3489,603161.SH,603161,科华控股
3490,603165.SH,603165,荣晟环保
3491,603166.SH,603166,福达股份
3492,603167.SH,603167,渤海轮渡
3493,603168.SH,603168,莎普爱思
3494,603169.SH,603169,兰石重装
3495,603177.SH,603177,德创环保
3496,603178.SH,603178,圣龙股份
3497,603179.SH,603179,新泉股份
3498,603180.SH,603180,金牌厨柜
3499,603181.SH,603181,皇马科技
3500,603183.SH,603183,建研院
3501,603185.SH,603185,上机数控
3502,603186.SH,603186,华正新材
3503,603187.SH,603187,海容冷链
3504,603188.SH,603188,ST亚邦
3505,603189.SH,603189,网达软件
3506,603192.SH,603192,汇得科技
3507,603195.SH,603195,公牛集团
3508,603196.SH,603196,日播时尚
3509,603197.SH,603197,保隆科技
3510,603198.SH,603198,迎驾贡酒
3511,603199.SH,603199,九华旅游
3512,603200.SH,603200,上海洗霸
3513,603203.SH,603203,快克股份
3514,603208.SH,603208,江山欧派
3515,603212.SH,603212,赛伍技术
3516,603214.SH,603214,爱婴室
3517,603217.SH,603217,元利科技
3518,603218.SH,603218,日月股份
3519,603220.SH,603220,中贝通信
3520,603221.SH,603221,爱丽家居
3521,603222.SH,603222,济民制药
3522,603223.SH,603223,恒通股份
3523,603225.SH,603225,新凤鸣
3524,603226.SH,603226,菲林格尔
3525,603227.SH,603227,雪峰科技
3526,603228.SH,603228,景旺电子
3527,603229.SH,603229,奥翔药业
3528,603232.SH,603232,格尔软件
3529,603233.SH,603233,大参林
3530,603236.SH,603236,移远通信
3531,603238.SH,603238,诺邦股份
3532,603239.SH,603239,浙江仙通
3533,603256.SH,603256,宏和科技
3534,603258.SH,603258,电魂网络
3535,603259.SH,603259,药明康德
3536,603260.SH,603260,合盛硅业
3537,603266.SH,603266,天龙股份
3538,603267.SH,603267,鸿远电子
3539,603268.SH,603268,松发股份
3540,603269.SH,603269,海鸥股份
3541,603277.SH,603277,银都股份
3542,603278.SH,603278,大业股份
3543,603279.SH,603279,景津环保
3544,603283.SH,603283,赛腾股份
3545,603286.SH,603286,日盈电子
3546,603288.SH,603288,海天味业
3547,603289.SH,603289,泰瑞机器
3548,603290.SH,603290,斯达半导
3549,603297.SH,603297,永新光学
3550,603298.SH,603298,杭叉集团
3551,603299.SH,603299,苏盐井神
3552,603300.SH,603300,华铁应急
3553,603301.SH,603301,振德医疗
3554,603303.SH,603303,得邦照明
3555,603305.SH,603305,旭升股份
3556,603306.SH,603306,华懋科技
3557,603308.SH,603308,应流股份
3558,603309.SH,603309,维力医疗
3559,603311.SH,603311,金海高科
3560,603313.SH,603313,梦百合
3561,603315.SH,603315,福鞍股份
3562,603316.SH,603316,诚邦股份
3563,603317.SH,603317,天味食品
3564,603318.SH,603318,派思股份
3565,603319.SH,603319,湘油泵
3566,603320.SH,603320,迪贝电气
3567,603321.SH,603321,梅轮电梯
3568,603322.SH,603322,超讯通信
3569,603323.SH,603323,苏农银行
3570,603326.SH,603326,我乐家居
3571,603327.SH,603327,福蓉科技
3572,603328.SH,603328,依顿电子
3573,603329.SH,603329,上海雅仕
3574,603330.SH,603330,上海天洋
3575,603331.SH,603331,百达精工
3576,603332.SH,603332,苏州龙杰
3577,603333.SH,603333,尚纬股份
3578,603335.SH,603335,迪生力
3579,603336.SH,603336,宏辉果蔬
3580,603337.SH,603337,杰克股份
3581,603338.SH,603338,浙江鼎力
3582,603339.SH,603339,四方科技
3583,603345.SH,603345,安井食品
3584,603348.SH,603348,文灿股份
3585,603351.SH,603351,威尔药业
3586,603353.SH,603353,和顺石油
3587,603355.SH,603355,莱克电气
3588,603356.SH,603356,华菱精工
3589,603357.SH,603357,设计总院
3590,603358.SH,603358,华达科技
3591,603359.SH,603359,东珠生态
3592,603360.SH,603360,百傲化学
3593,603363.SH,603363,傲农生物
3594,603365.SH,603365,水星家纺
3595,603366.SH,603366,日出东方
3596,603367.SH,603367,辰欣药业
3597,603368.SH,603368,柳药股份
3598,603369.SH,603369,今世缘
3599,603377.SH,603377,东方时尚
3600,603378.SH,603378,亚士创能
3601,603379.SH,603379,三美股份
3602,603380.SH,603380,易德龙
3603,603383.SH,603383,顶点软件
3604,603385.SH,603385,惠达卫浴
3605,603386.SH,603386,广东骏亚
3606,603387.SH,603387,基蛋生物
3607,603388.SH,603388,元成股份
3608,603389.SH,603389,*ST亚振
3609,603390.SH,603390,通达电气
3610,603392.SH,603392,万泰生物
3611,603393.SH,603393,新天然气
3612,603396.SH,603396,金辰股份
3613,603398.SH,603398,邦宝益智
3614,603399.SH,603399,吉翔股份
3615,603408.SH,603408,建霖家居
3616,603416.SH,603416,信捷电气
3617,603421.SH,603421,鼎信通讯
3618,603429.SH,603429,集友股份
3619,603439.SH,603439,贵州三力
3620,603444.SH,603444,吉比特
3621,603456.SH,603456,九洲药业
3622,603458.SH,603458,勘设股份
3623,603466.SH,603466,风语筑
3624,603477.SH,603477,巨星农牧
3625,603486.SH,603486,科沃斯
3626,603488.SH,603488,展鹏科技
3627,603489.SH,603489,八方股份
3628,603496.SH,603496,恒为科技
3629,603499.SH,603499,翔港科技
3630,603500.SH,603500,祥和实业
3631,603501.SH,603501,韦尔股份
3632,603505.SH,603505,金石资源
3633,603506.SH,603506,南都物业
3634,603507.SH,603507,振江股份
3635,603508.SH,603508,思维列控
3636,603515.SH,603515,欧普照明
3637,603516.SH,603516,淳中科技
3638,603517.SH,603517,绝味食品
3639,603518.SH,603518,锦泓集团
3640,603519.SH,603519,立霸股份
3641,603520.SH,603520,司太立
3642,603527.SH,603527,众源新材
3643,603528.SH,603528,多伦科技
3644,603530.SH,603530,神马电力
3645,603533.SH,603533,掌阅科技
3646,603535.SH,603535,嘉诚国际
3647,603536.SH,603536,惠发食品
3648,603538.SH,603538,美诺华
3649,603551.SH,603551,奥普家居
3650,603555.SH,603555,*ST贵人
3651,603556.SH,603556,海兴电力
3652,603557.SH,603557,起步股份
3653,603558.SH,603558,健盛集团
3654,603559.SH,603559,中通国脉
3655,603565.SH,603565,中谷物流
3656,603566.SH,603566,普莱柯
3657,603567.SH,603567,珍宝岛
3658,603568.SH,603568,伟明环保
3659,603569.SH,603569,长久物流
3660,603577.SH,603577,汇金通
3661,603578.SH,603578,三星新材
3662,603579.SH,603579,荣泰健康
3663,603580.SH,603580,艾艾精工
3664,603583.SH,603583,捷昌驱动
3665,603585.SH,603585,苏利股份
3666,603586.SH,603586,金麒麟
3667,603587.SH,603587,地素时尚
3668,603588.SH,603588,高能环境
3669,603589.SH,603589,口子窖
3670,603590.SH,603590,康辰药业
3671,603595.SH,603595,东尼电子
3672,603596.SH,603596,伯特利
3673,603598.SH,603598,引力传媒
3674,603599.SH,603599,广信股份
3675,603600.SH,603600,永艺股份
3676,603601.SH,603601,再升科技
3677,603602.SH,603602,纵横通信
3678,603603.SH,603603,博天环境
3679,603605.SH,603605,珀莱雅
3680,603606.SH,603606,东方电缆
3681,603607.SH,603607,京华激光
3682,603608.SH,603608,天创时尚
3683,603609.SH,603609,禾丰牧业
3684,603610.SH,603610,麒盛科技
3685,603611.SH,603611,诺力股份
3686,603612.SH,603612,索通发展
3687,603613.SH,603613,国联股份
3688,603615.SH,603615,茶花股份
3689,603616.SH,603616,韩建河山
3690,603617.SH,603617,君禾股份
3691,603618.SH,603618,杭电股份
3692,603619.SH,603619,中曼石油
3693,603626.SH,603626,科森科技
3694,603628.SH,603628,清源股份
3695,603629.SH,603629,利通电子
3696,603630.SH,603630,拉芳家化
3697,603633.SH,603633,徕木股份
3698,603636.SH,603636,南威软件
3699,603637.SH,603637,镇海股份
3700,603638.SH,603638,艾迪精密
3701,603639.SH,603639,海利尔
3702,603648.SH,603648,畅联股份
3703,603650.SH,603650,彤程新材
3704,603655.SH,603655,朗博科技
3705,603656.SH,603656,泰禾智能
3706,603657.SH,603657,春光科技
3707,603658.SH,603658,安图生物
3708,603659.SH,603659,璞泰来
3709,603660.SH,603660,苏州科达
3710,603661.SH,603661,恒林股份
3711,603662.SH,603662,柯力传感
3712,603663.SH,603663,三祥新材
3713,603665.SH,603665,康隆达
3714,603666.SH,603666,亿嘉和
3715,603667.SH,603667,五洲新春
3716,603668.SH,603668,天马科技
3717,603669.SH,603669,灵康药业
3718,603676.SH,603676,卫信康
3719,603677.SH,603677,奇精机械
3720,603678.SH,603678,火炬电子
3721,603679.SH,603679,华体科技
3722,603680.SH,603680,今创集团
3723,603681.SH,603681,永冠新材
3724,603682.SH,603682,锦和商业
3725,603683.SH,603683,晶华新材
3726,603685.SH,603685,晨丰科技
3727,603686.SH,603686,龙马环卫
3728,603687.SH,603687,大胜达
3729,603688.SH,603688,石英股份
3730,603689.SH,603689,皖天然气
3731,603690.SH,603690,至纯科技
3732,603693.SH,603693,江苏新能
3733,603696.SH,603696,安记食品
3734,603697.SH,603697,有友食品
3735,603698.SH,603698,航天工程
3736,603699.SH,603699,纽威股份
3737,603700.SH,603700,宁水集团
3738,603701.SH,603701,德宏股份
3739,603703.SH,603703,盛洋科技
3740,603706.SH,603706,东方环宇
3741,603707.SH,603707,健友股份
3742,603708.SH,603708,家家悦
3743,603709.SH,603709,中源家居
3744,603711.SH,603711,香飘飘
3745,603712.SH,603712,七一二
3746,603713.SH,603713,密尔克卫
3747,603716.SH,603716,塞力医疗
3748,603717.SH,603717,天域生态
3749,603718.SH,603718,海利生物
3750,603719.SH,603719,良品铺子
3751,603721.SH,603721,中广天择
3752,603722.SH,603722,阿科力
3753,603725.SH,603725,天安新材
3754,603726.SH,603726,朗迪集团
3755,603727.SH,603727,博迈科
3756,603728.SH,603728,鸣志电器
3757,603729.SH,603729,龙韵股份
3758,603730.SH,603730,岱美股份
3759,603733.SH,603733,仙鹤股份
3760,603737.SH,603737,三棵树
3761,603738.SH,603738,泰晶科技
3762,603739.SH,603739,蔚蓝生物
3763,603755.SH,603755,日辰股份
3764,603757.SH,603757,大元泵业
3765,603758.SH,603758,秦安股份
3766,603759.SH,603759,海天股份
3767,603766.SH,603766,隆鑫通用
3768,603767.SH,603767,中马传动
3769,603768.SH,603768,常青股份
3770,603773.SH,603773,沃格光电
3771,603776.SH,603776,永安行
3772,603777.SH,603777,来伊份
3773,603778.SH,603778,乾景园林
3774,603779.SH,603779,ST威龙
3775,603786.SH,603786,科博达
3776,603787.SH,603787,新日股份
3777,603788.SH,603788,宁波高发
3778,603789.SH,603789,星光农机
3779,603790.SH,603790,雅运股份
3780,603797.SH,603797,联泰环保
3781,603798.SH,603798,康普顿
3782,603799.SH,603799,华友钴业
3783,603800.SH,603800,道森股份
3784,603801.SH,603801,志邦家居
3785,603803.SH,603803,瑞斯康达
3786,603806.SH,603806,福斯特
3787,603808.SH,603808,歌力思
3788,603809.SH,603809,豪能股份
3789,603810.SH,603810,丰山集团
3790,603811.SH,603811,诚意药业
3791,603813.SH,603813,原尚股份
3792,603815.SH,603815,交建股份
3793,603816.SH,603816,顾家家居
3794,603817.SH,603817,海峡环保
3795,603818.SH,603818,曲美家居
3796,603819.SH,603819,神力股份
3797,603822.SH,603822,嘉澳环保
3798,603823.SH,603823,百合花
3799,603825.SH,603825,华扬联众
3800,603826.SH,603826,坤彩科技
3801,603828.SH,603828,柯利达
3802,603829.SH,603829,洛凯股份
3803,603833.SH,603833,欧派家居
3804,603838.SH,603838,四通股份
3805,603839.SH,603839,安正时尚
3806,603843.SH,603843,正平股份
3807,603848.SH,603848,好太太
3808,603855.SH,603855,华荣股份
3809,603856.SH,603856,东宏股份
3810,603858.SH,603858,步长制药
3811,603859.SH,603859,能科股份
3812,603860.SH,603860,中公高科
3813,603861.SH,603861,白云电器
3814,603863.SH,603863,松炀资源
3815,603866.SH,603866,桃李面包
3816,603867.SH,603867,新化股份
3817,603868.SH,603868,飞科电器
3818,603869.SH,603869,新智认知
3819,603871.SH,603871,嘉友国际
